date,bpm,location,calendar_event,people,mood,period,zone,sighes,laughs,speech,notes,photo
12/5/2012 19:40,13.47619048,Lecture Hall,Seminar,Professor,#EF4445-1,,,,,,,
12/5/2012 19:45,12.9047619,Lecture Hall,Seminar,Professor,,,,,,,,
12/5/2012 19:50,12.9047619,Lecture Hall,Seminar,Professor,,,,,,,,
12/5/2012 19:55,12.85714286,Library,Reading,Alone,,,,,,,,
12/5/2012 20:00,11.61904762,Library,Reading,Alone,,,,,,,,
12/5/2012 20:05,10.28571429,Library,Reading,Alone,,,,,,,,
12/5/2012 20:10,8.333333333,Library,Reading,Alone,,,,,,,,
12/5/2012 20:15,8.380952381,Library,Reading,Alone,,,,,,,,
12/5/2012 20:20,8.333333333,Library,Reading,Alone,,,,,,,,
12/5/2012 20:25,8.523809524,Library,Reading,Alone,#133F6A-4,,,,,,,
12/5/2012 20:30,8.619047619,Library,Reading,Alone,,,,,,,,
12/5/2012 20:35,8.142857143,Library,Reading,Alone,,,,,,,,
12/5/2012 20:40,7.571428571,Library,Reading,Alone,,,,,,,,
12/5/2012 20:45,7.428571429,Common Area,Project,Classmates,,,,,,,,
12/5/2012 20:50,7.80952381,Common Area,Project,Classmates,,,,,,,,
12/5/2012 20:55,8.476190476,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:00,9.757575758,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:05,10.94805195,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:10,11.80519481,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:15,12.52380952,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:20,12.61904762,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:25,13.38095238,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:30,13.61904762,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:35,13.14285714,Common Area,Project,Classmates,#453A96-3,,,,,,,
12/5/2012 21:40,13,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:45,13,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:50,13.95238095,Common Area,Project,Classmates,,,,,,,,
12/5/2012 21:55,13.19047619,Common Area,Project,Classmates,,,,,,,,
12/5/2012 22:00,12.52380952,Common Area,Project,Classmates,,,,,,,,
12/5/2012 22:05,12.33333333,Common Area,Project,Classmates,,,,,,,,
12/5/2012 22:10,11.87445887,Common Area,Project,Classmates,,,,,,,,
12/5/2012 22:15,10.82683983,Common Area,Project,Classmates,,,,,,,,
12/5/2012 22:20,9.398268398,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:25,8.857142857,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:30,8.714285714,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:35,8.19047619,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:40,7.857142857,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:45,7.904761905,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:50,10.19047619,Common Area,Computer,Friends,,,,,,,,
12/5/2012 22:55,12.33333333,Common Area,Computer,Friends,,,,,,,,
12/5/2012 23:00,14.23809524,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:05,13.66666667,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:10,13.80952381,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:15,14.03030303,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:20,15.26839827,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:25,16.26839827,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:30,17.14285714,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:35,17.61904762,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:40,17.28571429,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:45,17.14285714,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:50,16.85714286,Common Area,Coding,Classmates,,,,,,,,
12/5/2012 23:55,16.71428571,Common Area,Coding,Classmates,#EF4445-1,,,,,,,
12/6/2012 9:00,8.285714286,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:05,8.642857143,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:10,8.238095238,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:15,7.904761905,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:20,7.333333333,Dorm,Sleep,Alone,#133F6A-2,,,,,,,
12/6/2012 9:25,7.714285714,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:30,7.904761905,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:35,8.523809524,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:40,8.571428571,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:45,8.952380952,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:50,8.761904762,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 9:55,8.904761905,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:00,8.761904762,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:05,8.857142857,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:10,8.619047619,Dorm,Sleep,Alone,#EF4445-2,,,,,,,
12/6/2012 10:15,8.571428571,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:20,8.571428571,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:25,8.380952381,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:30,9.285714286,Dorm,Sleep,Alone,,,,,,,,
12/6/2012 10:35,10.14285714,Bike,Biking,Alone,,,,,,,,
12/6/2012 10:40,13.42857143,Bike,Biking,Alone,,,,,,,,
12/6/2012 10:45,15.04761905,Bike,Biking,Alone,,,,,,,,
12/6/2012 10:50,17.04761905,Bike,Biking,Alone,,,,,,,,
12/6/2012 10:55,16.76190476,Bike,Biking,Alone,#66A2D1-2,,,,,,,
12/6/2012 11:00,17.38095238,Bike,Biking,Alone,,,,,,,,
12/6/2012 11:05,17.38095238,Bike,Biking,Alone,,,,,,,,
12/6/2012 11:10,17.52380952,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:15,17.38095238,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:20,15.33333333,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:25,13.95238095,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:30,12.66666667,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:35,13,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:40,12.42857143,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:45,12.19047619,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:50,12.9047619,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 11:55,12.95238095,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 12:00,13,Dining Hall,Lunch,Friends,,,,,,,,http://www.clinton.edu/VirtualTour/Images/DiningHall.jpg
12/6/2012 12:05,12.95238095,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:10,13.61904762,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:15,11.85714286,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:20,10.04761905,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:25,8.476190476,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:30,8.476190476,Dining Hall,Lunch,Friends,#EF4445-3,,,,,,,
12/6/2012 12:35,8.19047619,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:40,7.80952381,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:45,8.380952381,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:50,10.14285714,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 12:55,11.38095238,Dining Hall,Lunch,Friends,,,,,,,,
12/6/2012 13:00,12.61904762,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:05,12.28571429,Common Area,Project,Classmates,#453A96-1,,,,,,,
12/6/2012 13:10,12.42857143,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:15,12.04761905,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:20,12.28571429,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:25,12.61904762,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:30,12.61904762,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:35,12.42857143,Common Area,Project,Classmates,,,,,,,,
12/6/2012 13:40,13.80952381,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 13:45,15.42857143,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 13:50,17,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 13:55,17,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:00,17.14285714,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:05,16.85714286,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:10,16.85714286,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:15,14.95238095,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:20,13.33333333,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:25,11.47619048,Common Area,Club meeting,Classmates,#133F6A-3,,,,,,,
12/6/2012 14:30,12.14285714,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:35,12.38095238,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:40,13.33333333,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:45,13.0952381,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:50,12.95238095,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 14:55,12.23809524,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 15:00,10.95238095,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 15:05,9.571428571,Common Area,Club meeting,Classmates,,,,,,,,
12/6/2012 15:10,8.571428571,Library,Reading,Alone,,,,,,,,
12/6/2012 15:15,8.428571429,Library,Reading,Alone,,,,,,,,
12/6/2012 15:20,8.952380952,Library,Reading,Alone,,,,,,,,
12/6/2012 15:25,8.571428571,Library,Reading,Alone,,,,,,,,
12/6/2012 15:30,8.238095238,Library,Reading,Alone,,,,,,,,
12/6/2012 15:35,8.285714286,Library,Reading,Alone,,,,,,,,
12/6/2012 15:40,8.238095238,Library,Reading,Alone,,,,,,,,
12/6/2012 15:45,8.619047619,Library,Reading,Alone,,,,,,,,
12/6/2012 15:50,8.428571429,Library,Reading,Alone,,,,,,,,
12/6/2012 15:55,8.714285714,Library,Reading,Alone,,,,,,,,
12/6/2012 16:00,8.857142857,Library,Reading,Alone,#EF4445-2,,,,,,,
12/6/2012 16:05,8.761904762,Library,Reading,Alone,,,,,,,,
12/6/2012 16:10,8.476190476,Library,Reading,Alone,,,,,,,,
12/6/2012 16:15,8,Library,Reading,Alone,,,,,,,,
12/6/2012 16:20,8.142857143,Library,Reading,Alone,,,,,,,,
12/6/2012 16:25,9.571428571,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 16:30,11.0952381,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 16:35,12.9047619,Lecture Hall,Lecture,Classmates,#66A2D1-1,,,,,,,
12/6/2012 16:40,13,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 16:45,12.9047619,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 16:50,12.33333333,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 16:55,12.23809524,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 17:00,13,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 17:05,14.33333333,Lecture Hall,Lecture,Classmates,,,,,,,,
12/6/2012 17:10,15.85714286,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:15,16.9047619,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:20,16.71428571,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:25,17.04761905,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:30,16.61904762,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:35,16.9047619,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:40,16.33333333,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:45,16.9047619,Gym,Workout,Friends,,,,,,,,
12/6/2012 17:50,16.71428571,Gym,Workout,Friends,#453A96-3,,,,,,,
12/6/2012 17:55,17.19047619,Gym,Workout,Friends,,,,,,,,
12/6/2012 18:00,16.61904762,Gym,Workout,Friends,,,,,,,,
12/6/2012 18:05,17.0952381,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:10,16.9047619,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:15,15.28571429,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:20,13.95238095,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:25,12.71428571,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:30,13.71428571,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:35,13.85714286,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:40,14.04761905,Dining Hall,Dinner,Friends,#133F6A-1,,,,,,,
12/6/2012 18:45,13.80952381,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:50,13.57142857,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 18:55,12.80952381,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 19:00,12.0952381,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 19:05,12.33333333,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 19:10,13.14285714,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 19:15,13.95238095,Dining Hall,Dinner,Friends,,,,,,,,
12/6/2012 19:20,13,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:25,13.19047619,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:30,12.85714286,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:35,13.85714286,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:40,13.85714286,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:45,13.42857143,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:50,13.47619048,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 19:55,12.52380952,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 20:00,13.42857143,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 20:05,12.9047619,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 20:10,13.85714286,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 20:15,13.52380952,Common Area,Meeting,Classmates,,,,,,,,
12/6/2012 20:20,14.0952381,Common Area,Meeting,Classmates,#EF4445-4,,,,,,,
12/6/2012 20:25,11.9047619,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:30,10.42857143,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:35,8.047619048,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:40,8,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:45,8.047619048,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:50,8.666666667,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 20:55,8.904761905,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 21:00,8.571428571,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 21:05,7.952380952,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 21:10,8.047619048,Common Area,Problem Set,Classmates,,,,,,,,
12/6/2012 21:15,8.428571429,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:20,9,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:25,10.9047619,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:30,11.66666667,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:35,12.80952381,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:40,11.95238095,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:45,11.95238095,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:50,12.52380952,Common Area,Computer,Alone,,,,,,,,
12/6/2012 21:55,13.38095238,Common Area,Computer,Alone,#66A2D1-2,,,,,,,
12/6/2012 22:00,13.61904762,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:05,14.76190476,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:10,15.71428571,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:15,17.19047619,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:20,16.76190476,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:25,16.85714286,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:30,17.19047619,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:35,16.95238095,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:40,16.57142857,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:45,16.38095238,Common Area,Project,Classmates,,,,,,,,
12/6/2012 22:50,17,Common Area,Coding,Friends,,,,,,,,
12/6/2012 22:55,17.28571429,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:00,17.14285714,Common Area,Coding,Friends,#453A96-3,,,,,,,
12/6/2012 23:05,17.19047619,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:10,17.23809524,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:15,17.23809524,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:20,16.76190476,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:25,16.71428571,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:30,16.71428571,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:35,16.61904762,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:40,16.57142857,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:45,14.85714286,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:50,13.85714286,Common Area,Coding,Friends,,,,,,,,
12/6/2012 23:55,12.19047619,Common Area,Coding,Friends,#133F6A-1,,,,,,,
12/7/2012 9:00,9.166666667,Dorm,Sleep,Alone,#FAED23-1,Morning,Normal,0,0,0,,
12/7/2012 9:05,10.16666667,Dorm,Sleep,Alone,,Morning,Normal,1,0,0,,
12/7/2012 9:10,9.833333333,Dorm,Sleep,Alone,,Morning,Normal,1,0,0,,
12/7/2012 9:15,11.5,Dorm,Sleep,Alone,#BAD76C-4,Morning,Normal,1,0,0,,
12/7/2012 9:20,9.833333333,Dorm,Sleep,Alone,,Morning,Normal,0,0,0,,
12/7/2012 9:25,7.166666667,Dorm,Sleep,Alone,,Morning,Calm,1,0,0,,
12/7/2012 9:30,4.5,Dorm,Sleep,Alone,,Morning,Calm,1,0,2,,
12/7/2012 9:35,4.116666667,Dorm,Sleep,Alone,,Morning,Calm,0,0,0,,
12/7/2012 9:40,5.433333333,Dorm,Sleep,Alone,,Morning,Calm,0,0,1,,
12/7/2012 9:45,6.933333333,Dorm,Sleep,Alone,,Morning,Calm,1,0,2,,
12/7/2012 9:50,8.816666667,Dorm,Sleep,Alone,,Morning,Normal,0,0,3,,
12/7/2012 9:55,9.733333333,Dorm,Sleep,Alone,,Morning,Normal,1,0,0,,
12/7/2012 10:00,9.933333333,Biking,Biking,Alone,,Morning,Normal,0,0,4,,
12/7/2012 10:05,10.66666667,Biking,Biking,Alone,,Morning,Normal,1,0,3,,
12/7/2012 10:10,10.66666667,Biking,Biking,Alone,,Morning,Normal,1,0,3,,
12/7/2012 10:15,9.466666667,Biking,Biking,Alone,,Morning,Normal,0,0,2,,
12/7/2012 10:20,8.133333333,Lecture Hall,Lecture,Classmates,#EF4445-2,Morning,Normal,0,0,2,,
12/7/2012 10:25,9.133333333,Lecture Hall,Lecture,Classmates,,Morning,Normal,0,0,2,,
12/7/2012 10:30,11.86666667,Lecture Hall,Lecture,Classmates,,Morning,Normal,0,0,0,,
12/7/2012 10:35,13,Lecture Hall,Lecture,Classmates,,Morning,Normal,0,0,3,,
12/7/2012 10:40,12.4,Lecture Hall,Lecture,Classmates,,Morning,Normal,0,0,2,,
12/7/2012 10:45,9.316666667,Lecture Hall,Lecture,Classmates,,Morning,Normal,1,0,2,,
12/7/2012 10:50,6.466666667,Lecture Hall,Lecture,Classmates,,Morning,Calm,2,0,0,,
12/7/2012 10:55,5.65,Lecture Hall,Lecture,Classmates,,Morning,Calm,0,0,1,,
12/7/2012 11:00,5.416666667,Lecture Hall,Lecture,Classmates,#529742-2,Morning,Calm,0,0,0,,
12/7/2012 11:05,8.6,Lecture Hall,Lecture,Classmates,,Morning,Normal,1,0,1,,
12/7/2012 11:10,8.35,Lecture Hall,Lecture,Classmates,,Morning,Normal,3,0,1,,
12/7/2012 11:15,10,Lecture Hall,Lecture,Classmates,,Morning,Normal,2,0,0,,
12/7/2012 11:20,6.933333333,Lecture Hall,Lecture,Classmates,,Morning,Calm,3,0,1,,
12/7/2012 11:25,7.683333333,Lecture Hall,Lecture,Classmates,,Morning,Normal,3,0,0,,
12/7/2012 11:30,6.766666667,Lecture Hall,Lecture,Classmates,,Morning,Calm,3,0,0,,
12/7/2012 11:35,7.666666667,Lecture Hall,Lecture,Classmates,,Morning,Normal,3,0,1,,
12/7/2012 11:40,7.55,Lecture Hall,Lecture,Classmates,,Morning,Normal,1,0,1,,
12/7/2012 11:45,9.316666667,Lecture Hall,Lecture,Classmates,,Morning,Normal,1,0,1,,
12/7/2012 11:50,9.366666667,Lecture Hall,Lecture,Classmates,,Morning,Normal,2,0,0,,
12/7/2012 11:55,10.08333333,Lecture Hall,Lecture,Classmates,,Morning,Normal,0,2,0,,
12/7/2012 12:00,11.91666667,Dining Hall,Lunch,Friends,#F79635-3,Afternoon,Normal,1,4,1,,
12/7/2012 12:05,12.7,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,4,2,,
12/7/2012 12:10,13.03333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,0,4,2,,
12/7/2012 12:15,11.36666667,Dining Hall,Lunch,Friends,,Afternoon,Normal,0,4,3,,
12/7/2012 12:20,11.08333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,5,1,,
12/7/2012 12:25,12.73333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,5,2,,
12/7/2012 12:30,12.28333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,0,5,0,,
12/7/2012 12:35,14.56666667,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,4,4,,
12/7/2012 12:40,14.96666667,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,1,2,,
12/7/2012 12:45,16.73333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,3,4,,
12/7/2012 12:50,15.13333333,Dining Hall,Lunch,Friends,,Afternoon,Normal,0,3,0,,
12/7/2012 12:55,13.4,Dining Hall,Lunch,Friends,,Afternoon,Normal,1,0,1,,
12/7/2012 13:00,14,Common Area,Problem Set,Classmates,#FAED23-3,Afternoon,Normal,1,0,0,,
12/7/2012 13:05,16.06666667,Common Area,Problem Set,Classmates,,Afternoon,Normal,0,0,0,,
12/7/2012 13:10,17.66666667,Common Area,Problem Set,Classmates,,Afternoon,Elevated,2,0,0,,
12/7/2012 13:15,16.86666667,Common Area,Problem Set,Classmates,,Afternoon,Normal,0,0,0,,
12/7/2012 13:20,17.7,Common Area,Problem Set,Classmates,,Afternoon,Elevated,1,0,0,,
12/7/2012 13:25,18.36666667,Common Area,Problem Set,Classmates,#66A2D1-2,Afternoon,Elevated,0,0,0,,
12/7/2012 13:30,20.16666667,Common Area,Problem Set,Classmates,,Afternoon,Elevated,0,0,3,,
12/7/2012 13:35,19.33333333,Common Area,Problem Set,Classmates,,Afternoon,Elevated,1,3,1,,
12/7/2012 13:40,19,Common Area,Problem Set,Classmates,,Afternoon,Elevated,1,4,5,,
12/7/2012 13:45,18.76666667,Common Area,Problem Set,Classmates,,Afternoon,Elevated,0,3,4,,
12/7/2012 13:50,18.03333333,Common Area,Problem Set,Classmates,,Afternoon,Elevated,0,4,3,,
12/7/2012 13:55,17.83333333,Common Area,Problem Set,Classmates,,Afternoon,Elevated,0,3,2,,
12/7/2012 14:00,17.26666667,Common Area,Problem Set,Classmates,,Afternoon,Normal,1,1,0,,
12/7/2012 14:05,17.26666667,Seminar Room,Seminar,Professor,#EF4445-1,Afternoon,Normal,0,0,0,,
12/7/2012 14:10,18.26666667,Seminar Room,Seminar,Professor,,Afternoon,Elevated,3,0,1,,
12/7/2012 14:15,19.6,Seminar Room,Seminar,Professor,,Afternoon,Elevated,3,0,1,,
12/7/2012 14:20,20.3,Seminar Room,Seminar,Professor,,Afternoon,Elevated,1,0,1,,
12/7/2012 14:25,17.83333333,Seminar Room,Seminar,Professor,,Afternoon,Elevated,2,0,1,,
12/7/2012 14:30,16.2,Seminar Room,Seminar,Professor,,Afternoon,Normal,3,0,1,,
12/7/2012 14:35,16.5,Seminar Room,Seminar,Professor,,Afternoon,Normal,2,0,0,,
12/7/2012 14:40,18.36666667,Seminar Room,Seminar,Professor,#F27273-1,Afternoon,Elevated,2,0,0,,
12/7/2012 14:45,18.13333333,Seminar Room,Seminar,Professor,,Afternoon,Elevated,1,0,0,,
12/7/2012 14:50,18.7,Seminar Room,Seminar,Professor,,Afternoon,Elevated,0,0,0,,
12/7/2012 14:55,18.33333333,Seminar Room,Seminar,Professor,,Afternoon,Elevated,1,0,0,,
12/7/2012 15:00,17.53333333,Common Area,Project,Classmates,,Afternoon,Elevated,0,0,1,,
12/7/2012 15:05,16.23333333,Common Area,Project,Classmates,,Afternoon,Normal,1,0,0,,
12/7/2012 15:10,15.4,Common Area,Project,Classmates,,Afternoon,Normal,0,0,2,,
12/7/2012 15:15,15.86666667,Common Area,Project,Classmates,,Afternoon,Normal,0,0,2,,
12/7/2012 15:20,17.13333333,Common Area,Project,Classmates,,Afternoon,Normal,1,0,5,,
12/7/2012 15:25,15,Common Area,Project,Classmates,,Afternoon,Normal,0,0,1,,
12/7/2012 15:30,17,Common Area,Project,Classmates,,Afternoon,Normal,1,0,1,,
12/7/2012 15:35,14.95,Common Area,Project,Classmates,,Afternoon,Normal,0,0,0,,
12/7/2012 15:40,13.48333333,Common Area,Project,Classmates,,Afternoon,Normal,2,0,1,,
12/7/2012 15:45,9.316666667,Common Area,Project,Classmates,,Afternoon,Normal,0,0,1,,
12/7/2012 15:50,8.733333333,Common Area,Project,Classmates,,Afternoon,Normal,3,0,1,,
12/7/2012 15:55,8.166666667,Common Area,Project,Classmates,,Afternoon,Normal,3,0,1,,
12/7/2012 16:00,6.833333333,Gym,Yoga,Friends,,Afternoon,Calm,0,0,1,,
12/7/2012 16:05,7.166666667,Gym,Yoga,Friends,,Afternoon,Calm,1,0,1,,
12/7/2012 16:10,7.833333333,Gym,Yoga,Friends,,Afternoon,Normal,3,0,1,,
12/7/2012 16:15,8.166666667,Gym,Yoga,Friends,,Afternoon,Normal,0,0,0,,
12/7/2012 16:20,5.166666667,Gym,Yoga,Friends,,Afternoon,Calm,3,0,1,,
12/7/2012 16:25,6.833333333,Gym,Yoga,Friends,#BAD76C-1,Afternoon,Calm,2,0,1,,
12/7/2012 16:30,6.833333333,Gym,Yoga,Friends,,Afternoon,Calm,3,0,1,,
12/7/2012 16:35,6.5,Gym,Yoga,Friends,,Afternoon,Calm,1,0,1,,
12/7/2012 16:40,6.433333333,Gym,Yoga,Friends,,Afternoon,Calm,1,0,2,,
12/7/2012 16:45,8.183333333,Gym,Yoga,Friends,,Afternoon,Normal,0,1,2,,
